manufacturer,model_name,production_start,production_end,recall_start_date,recall_count,recall_reason
폭스바겐그룹,Golf 8 2.0 TDI,2022-09-17,2022-10-20,2023-07-11,81,"특정 기간 동안 생산/수입된 일부 차량에 장착된 서스펜션 스트러트 마운팅의 베어링 조립 공정의 오류로 인하여, 서스펜션 스트러트 마운팅이 변형될 가능성이 있습니다. 이는, ‘자동차 및 자동차 부품의 성능과 기준에 관한 규칙’ 제16조(완충장치)의 일부를 준수하지 않아 국내 자동차 안전 기준을 충족하지 않습니다."
폭스바겐그룹,Tiguan 2 PA 2.0 TDI,2022-09-26,2022-10-27,2023-07-11,13,"특정 기간 동안 생산/수입된 일부 차량에 장착된 서스펜션 스트러트 마운팅의 베어링 조립 공정의 오류로 인하여, 서스펜션 스트러트 마운팅이 변형될 가능성이 있습니다. 이는, ‘자동차 및 자동차 부품의 성능과 기준에 관한 규칙’ 제16조(완충장치)의 일부를 준수하지 않아 국내 자동차 안전 기준을 충족하지 않습니다."
폭스바겐그룹,Tiguan 2 PA 2.0 TDI 4M,2022-09-27,2022-11-09,2023-07-11,8,"특정 기간 동안 생산/수입된 일부 차량에 장착된 서스펜션 스트러트 마운팅의 베어링 조립 공정의 오류로 인하여, 서스펜션 스트러트 마운팅이 변형될 가능성이 있습니다. 이는, ‘자동차 및 자동차 부품의 성능과 기준에 관한 규칙’ 제16조(완충장치)의 일부를 준수하지 않아 국내 자동차 안전 기준을 충족하지 않습니다."
폭스바겐그룹,Golf 8 2.0 GTI,2023-05-30,2023-06-26,2023-07-14,69,특정 기간 동안 생산 수입된 일부 차량에 탑재된 운전자지원첨단조향장치 소프트웨어 오 류로 인 하여 ‘자동차 및 자동차 부품의 성능과 기준에 관한 규칙’ 제 89 조 제 2 항 조향장치 의 일부를 준수하지 않아 국내 자동차 안전 기준을 충족하지 않습니다
벤츠,S 350 d,2021-08-20,2021-08-20,2023-07-21,1,비상 통신 모듈의 소프트웨어 오류로 인하여 비상 통신 시스템(eCall)이 작동되지 않을 수 있습니다.
벤츠,S 450 4MATIC,2021-07-08,2021-09-14,2023-07-21,7,비상 통신 모듈의 소프트웨어 오류로 인하여 비상 통신 시스템(eCall)이 작동되지 않을 수 있습니다.
벤츠,S 500 4MATIC,2021-07-10,2021-10-04,2023-07-21,7,비상 통신 모듈의 소프트웨어 오류로 인하여 비상 통신 시스템(eCall)이 작동되지 않을 수 있습니다.
벤츠,Maybach S 580 4MATIC,2021-09-06,2021-09-06,2023-07-21,1,비상 통신 모듈의 소프트웨어 오류로 인하여 비상 통신 시스템(eCall)이 작동되지 않을 수 있습니다.
벤츠,EQS 450+,2021-09-09,2021-09-15,2023-07-21,2,비상 통신 모듈의 소프트웨어 오류로 인하여 비상 통신 시스템(eCall)이 작동되지 않을 수 있습니다.
벤츠,Maybach S 580 4MATIC,2020-10-16,2021-02-16,2023-07-21,3,보조 온-보드 전기 시스템의 전압 변환기(voltage converter) 소프트웨어 오류로 인해 서비스센터에서 진단기를 통한 차량 진단 중에 통신 장애가 발생된 경우 전압 변환기에 고장 코드가 저장됩니다. 이러한 경우 보조 온-보드 전기 시스템은 기본 온-보드 전기 시스템으로부터 분리되어 향후 차량 운행 중에 보조 온-보드 전기 시스템 배터리가 더 이상 충전되지 못할 수 있습니다.
비엠더블유,BMW i4 eDrive40,2022-06-21,2022-06-22,2023-07-25,12,통합충전 유닛을 생산하는 과정 중 회로 기판이 손상된 상태로 조립되어 정상적으로 작동되지 않을 가능성이 있습니다.
비엠더블유,BMW iX3 M Sport,2022-08-30,2022-08-30,2023-07-25,2,통합충전 유닛을 생산하는 과정 중 회로 기판이 손상된 상태로 조립되어 정상적으로 작동되지 않을 가능성이 있습니다.
비엠더블유,BMW iX xDrive50,2022-06-28,2022-06-29,2023-07-25,2,통합충전 유닛을 생산하는 과정 중 회로 기판이 손상된 상태로 조립되어 정상적으로 작동되지 않을 가능성이 있습니다.
비엠더블유,BMW i4 M50,2022-06-27,2022-06-27,2023-07-25,1,통합충전 유닛을 생산하는 과정 중 회로 기판이 손상된 상태로 조립되어 정상적으로 작동되지 않을 가능성이 있습니다.
벤츠,EQS 450+,2021-09-09,2021-11-25,2023-07-28,2,생산 공정 오류로 인해 뒷좌석 안전벨트 버클의 볼트가 제대로 조여지지 않았을 수 있습니다. 차량 운행 시의 진동 또는 사고 발생 시에 안전벨트 버클의 볼트가 느슨해 질 수 있습니다.
벤츠,EQS 450 4MATIC,2022-12-16,2022-12-16,2023-07-28,1,생산 공정 오류로 인해 뒷좌석 안전벨트 버클의 볼트가 제대로 조여지지 않았을 수 있습니다. 차량 운행 시의 진동 또는 사고 발생 시에 안전벨트 버클의 볼트가 느슨해 질 수 있습니다.
폭스바겐그룹,ID.4,2022-05-19,2023-03-13,2023-08-04,338,특정기간 동안 생산/수입된 차량에 서 “시가지 주행” 연료소비율 오차 범위 가 자동차 및 자동차 부품의 성능과 기준 에 관한 규칙 제 108조의 2 (연료소비율연료소비율)에서 정한 기준(-5%)을 초과(-7%)합니다.
비엠더블유,BMW 320d,2014-08-27,2014-08-27,2023-08-04,1,배기가스재순환장치 쿨러 내부 냉각수 누설 가능성
비엠더블유,BMW 320d Gran Turismo,2017-04-27,2017-04-27,2023-08-04,1,배기가스재순환장치 쿨러 내부 냉각수 누설 가능성
비엠더블유,BMW 320d xDrive Gran Turismo,2014-01-27,2014-01-27,2023-08-04,1,배기가스재순환장치 쿨러 내부 냉각수 누설 가능성
비엠더블유,BMW 520d xDrive,2016-01-13,2016-01-13,2023-08-04,1,배기가스재순환장치 쿨러 내부 냉각수 누설 가능성
비엠더블유,BMW X3 sDrive,2015-10-21,2015-10-21,2023-08-04,1,배기가스재순환장치 쿨러 내부 냉각수 누설 가능성
비엠더블유,BMW X3 xDrive20d,2016-09-01,2017-02-28,2023-08-04,2,배기가스재순환장치 쿨러 내부 냉각수 누설 가능성
비엠더블유,BMW X3 xDrive20d M Sport Package,2017-12-23,2018-05-14,2023-08-04,3,배기가스재순환장치 쿨러 내부 냉각수 누설 가능성
비엠더블유,BMW X4 xDrive20d,2017-02-11,2017-02-11,2023-08-04,1,배기가스재순환장치 쿨러 내부 냉각수 누설 가능성
비엠더블유,BMW X5 xDrive30d,2013-09-25,2013-09-25,2023-08-04,1,배기가스재순환장치 쿨러 내부 냉각수 누설 가능성
기아,EV9(MV),2023-05-08,2023-07-28,2023-08-10,8394,후륜 구동모터 제어장치의 초기화 프로그램 설계 오류로 인해 간헐적인 비정상 통신 발생 및 고전압배터리 메인릴레이 차단으로 구동모터의 전원공급이 중단되어 주행 중 가속불가 및 차량이 멈출 가능성
벤츠,EQS 450 4MATIC,2021-03-15,2021-05-10,2023-08-11,5,"구동 전동기(electric drivetrain)의 소프트웨어 오류로 인하여 특정 플러그 커넥터의 접촉 불량이 감지되는 경우, 구동 전동기의 전력 공급이 차단될 수 있습니다."
벤츠,EQS 450 4MATIC,2022-04-21,2022-04-21,2023-08-11,1,특정 상황에서 과전압(voltage peak)이 발생한 경우 고전압 배터리 컨트롤러와 모니터링 장치 사이에 연결된 내부 저항(resistor)이 손상될 수 있습니다. 이러한 경우 고전압 배터리 관리 시스템의 소프트웨어 오류로 인해 고전압 배터리 모니터링 기능이 정상적으로 작동되지 않을 수 있습니다.
벤츠,EQS 580 4MATIC,2022-03-31,2022-04-23,2023-08-11,5,특정 상황에서 과전압(voltage peak)이 발생한 경우 고전압 배터리 컨트롤러와 모니터링 장치 사이에 연결된 내부 저항(resistor)이 손상될 수 있습니다. 이러한 경우 고전압 배터리 관리 시스템의 소프트웨어 오류로 인해 고전압 배터리 모니터링 기능이 정상적으로 작동되지 않을 수 있습니다.
벤츠,EQS 350,2021-09-07,2022-04-26,2023-08-11,4,특정 상황에서 과전압(voltage peak)이 발생한 경우 고전압 배터리 컨트롤러와 모니터링 장치 사이에 연결된 내부 저항(resistor)이 손상될 수 있습니다. 이러한 경우 고전압 배터리 관리 시스템의 소프트웨어 오류로 인해 고전압 배터리 모니터링 기능이 정상적으로 작동되지 않을 수 있습니다.
벤츠,EQS 450+,2021-03-15,2022-03-10,2023-08-11,549,특정 상황에서 과전압(voltage peak)이 발생한 경우 고전압 배터리 컨트롤러와 모니터링 장치 사이에 연결된 내부 저항(resistor)이 손상될 수 있습니다. 이러한 경우 고전압 배터리 관리 시스템의 소프트웨어 오류로 인해 고전압 배터리 모니터링 기능이 정상적으로 작동되지 않을 수 있습니다.
벤츠,C 300 4MATIC,2022-02-11,2022-08-03,2023-08-11,6,공급업체의 생산 공정 오류로 인해 변속기 배선의 길이가 규격을 초과하여 전방 프로펠러 샤프트와 간섭될 수 있습니다.
벤츠,C 300 4MATIC,2022-09-26,2023-03-14,2023-08-11,63,생산 공정 오류로 인해 12V 및 48V 접지선의 연결 볼트가 제대로 조여지지 않았을 수 있습니다. 이러한 경우 접지선의 케이블 터미널이 정확히 고정되지 않아 전기 저항이 증가할 수 있습니다.
벤츠,C 200,2022-08-31,2022-10-10,2023-08-11,19,생산 공정 오류로 인해 12V 및 48V 접지선의 연결 볼트가 제대로 조여지지 않았을 수 있습니다. 이러한 경우 접지선의 케이블 터미널이 정확히 고정되지 않아 전기 저항이 증가할 수 있습니다.
벤츠,A 220,2018-12-05,2018-12-05,2023-08-11,1,자동차 안정성 제어장치(ESP)1의 소프트웨어 오류로 감가속도가 매 제곱초 0.7미터(0.7㎨) 미만인 경우 브레이크 등이 점등될 수 있습니다. 1자동차 안정성 제어장치(ESP): 운전자가 요구하는 자동차 진행 방향과 실제 자동차의 진행 방향을 비교하여 차량의 미끄러짐을 예방하기 위한 제동 토크를 개별적으로 자동조절하여 자동의 방향안정성을 향상시키는 장치.
벤츠,E 300 e 4MATIC,2020-10-21,2021-12-13,2023-08-11,2695,"공급 업체의 생산 공정 오류로 인해 파워 일렉트로닉스1 배선이 차체 하부 패널과 간섭될 수 있습니다. 1 파워 일렉트로닉스(Power Electronics): 구동 전동기의 모터 속도와 온도를 감시하고, 사용 가능한 토크를 진단 및 예측하여 CAN 네트워크에 제공하는 컨트롤 유닛."
벤츠,E 220 D Convertible,2018-01-12,2018-01-12,2023-08-11,1,공급 업체의 생산 공정 오류로 인하여 캠축 타이밍 체인이 내구성 부족으로 특정 주행 조건에서 장기간 작동할 경우 캠축 타이밍 체인의 개별 볼트 또는 체인 링크가 마모될 수 있습니다. 캠축 타이밍 체인의 개별 볼트 또는 체인 링크가 마모될 경우 내구성이 손상되어 파손될 수 있습니다.
현대자동차,G90(RS4),2021-04-19,2023-03-23,2023-08-16,11148,일부 차량에서 충돌 사고시 앞좌석 및 뒷좌석 안전띠 조절장치 내부부품(프리텐셔너 가스발생기)의 작동반발력이 증가하여 장치내 일부부품(가스발생기)이 튀어나와 뒷좌석 탑승자에게 상해를 입힐 가능성이 있는 결함
기아,쏘렌토 하이브리드(MQ4 HEV),2020-02-21,2022-07-04,2023-08-16,81608,충돌 사고시 앞좌석 안전띠 조절장치 내부 부품(프리텐셔너 가스발생기)의 작동반발력이 증가하여 장치내 일부 부품(가스발생기)이 튀어나와 뒷좌석 탑승자에게 상해를 입힐 가능성
기아,쏘렌토(MQ4),2022-04-01,2022-08-31,2023-08-16,7971,멀티펑션스위치 방향지시등 레버 제조불량으로 인해 회로기판 내 방향지시등 작동부 접점 불량 발생으로 방향지시등 작동 시 간헐적으로 미점등 되어 안전에 지장을 줄 가능성
기아,쏘렌토 하이브리드(MQ4 HEV),2022-04-01,2022-08-31,2023-08-16,20887,멀티펑션스위치 방향지시등 레버 제조불량으로 인해 회로기판 내 방향지시등 작동부 접점 불량 발생으로 방향지시등 작동 시 간헐적으로 미점등 되어 안전에 지장을 줄 가능성
비엠더블유,BMW 740i,2022-09-02,2022-09-15,2023-08-17,198,인터렉션 바의 소프트웨어 오류로 차량의 배터리가 방전 또는 분리될 경우 인터렉션 바에 위치하고 있는 비상점멸표시등 스위치의 조명이 점등되지 않고 스위치를 누르더라도 비상점멸표시등이 작동되지 않을 수 있습니다.
비엠더블유,BMW i7 xDrive60,2022-09-02,2022-09-15,2023-08-17,20,인터렉션 바의 소프트웨어 오류로 차량의 배터리가 방전 또는 분리될 경우 인터렉션 바에 위치하고 있는 비상점멸표시등 스위치의 조명이 점등되지 않고 스위치를 누르더라도 비상점멸표시등이 작동되지 않을 수 있습니다.
현대자동차,엑시언트 수소전기트럭 (QZ FCEV),2020-01-10,2023-03-23,2023-08-17,18,엑시언트 수소전기트럭(QZ FCEV) 일부 차량에서 제동용 에어탱크 브레이크 호스 오조립으로 인해 후륜 제동 브레이크 압력이 형성되기 전에 주차(해제) 브레이크 압력이 먼저 형성되어 급경사 주차상태에서 시동직후 출발시 제동력 부족으로 차량 밀림 및 제동거리 증가로 충돌사고 발생 가능성
비엠더블유,BMW iX1 xDrive30,2022-11-21,2023-04-12,2023-08-17,91,전방 드라이브 샤프트의 볼 허브 조인트 조립 공정상의 오류로 인하여 드라이브 샤프트와 구동전동기가 분리될 수 있습니다.
벤츠,GLE 350 e 4MATIC Coupe,2022-06-22,2022-09-24,2023-08-25,100,연료 펌프 내부 임펠러(impeller)의 내구성이 부족하여 작동 중 변형될 수 있습니다. 이러한 경우 연료 펌프 하우징 내부 벽면에 닿아 연료 펌프가 정상적으로 작동되지 않을 수 있습니다.
벤츠,Mercedes-AMG GLE 53 4MATIC+ Coupe,2021-08-20,2022-02-28,2023-08-25,215,연료 펌프 내부 임펠러(impeller)의 내구성이 부족하여 작동 중 변형될 수 있습니다. 이러한 경우 연료 펌프 하우징 내부 벽면에 닿아 연료 펌프가 정상적으로 작동되지 않을 수 있습니다.
벤츠,GLS 580 4MATIC,2021-07-01,2021-10-27,2023-08-25,135,연료 펌프 내부 임펠러(impeller)의 내구성이 부족하여 작동 중 변형될 수 있습니다. 이러한 경우 연료 펌프 하우징 내부 벽면에 닿아 연료 펌프가 정상적으로 작동되지 않을 수 있습니다.
벤츠,Maybach GLS 600 4MATIC,2022-09-16,2022-09-30,2023-08-25,10,연료 펌프 내부 임펠러(impeller)의 내구성이 부족하여 작동 중 변형될 수 있습니다. 이러한 경우 연료 펌프 하우징 내부 벽면에 닿아 연료 펌프가 정상적으로 작동되지 않을 수 있습니다.
벤츠,C 200,2022-09-17,2022-11-19,2023-08-25,236,연료 펌프 내부 임펠러(impeller)의 내구성이 부족하여 작동 중 변형될 수 있습니다. 이러한 경우 연료 펌프 하우징 내부 벽면에 닿아 연료 펌프가 정상적으로 작동되지 않을 수 있습니다.
벤츠,C 200 4MATIC,2021-11-01,2022-02-28,2023-08-25,484,연료 펌프 내부 임펠러(impeller)의 내구성이 부족하여 작동 중 변형될 수 있습니다. 이러한 경우 연료 펌프 하우징 내부 벽면에 닿아 연료 펌프가 정상적으로 작동되지 않을 수 있습니다.
벤츠,E 350 4MATIC,2022-01-19,2022-04-30,2023-08-25,5831,연료 펌프 내부 임펠러(impeller)의 내구성이 부족하여 작동 중 변형될 수 있습니다. 이러한 경우 연료 펌프 하우징 내부 벽면에 닿아 연료 펌프가 정상적으로 작동되지 않을 수 있습니다.
벤츠,S 580 4MATIC,2022-05-24,2022-05-31,2023-08-25,52,연료 펌프 내부 임펠러(impeller)의 내구성이 부족하여 작동 중 변형될 수 있습니다. 이러한 경우 연료 펌프 하우징 내부 벽면에 닿아 연료 펌프가 정상적으로 작동되지 않을 수 있습니다.
